Название,"Цена, руб.",Год выпуска,"Пробег, км.",Тип кузова,Цвет,"Объем двигателя, л.","Мощность двигателя, л/с",Тип двигателя,"Налог, руб.",Тип коробки передач,Привод,Положение руля,Состояние,Число владельцев,ПТС,"Время владения, г.",Таможня,URL адрес 
Kia Rio III Рестайлинг,390000,2015,295000,седан,белый,1.4,107,Бензин,2675,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104698814-45e20ec5/
Kia Rio II,330000,2006,183700,хэтчбек 5 дв.,серебристый,1.4,97,Бензин,1164,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104801807-956ec873/
Kia Rio IV,1050000,2020,33000,седан,серый,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,5.4,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104021360-d7298f3e/
Kia Rio II Рестайлинг,460000,2011,171400,хэтчбек 5 дв.,чёрный,1.4,95,Бензин,1140,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,5.9,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104862852-e980105a/
Kia Rio X-Line IV,1360000,2020,610,хэтчбек 5 дв.,красный,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104788544-b11008f1/
Kia Rio III Рестайлинг,645000,2017,172000,седан,серый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1103904443-a7ac4e05/
Kia Rio IV,1080000,2020,16700,седан,белый,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104708906-511f8836/
Kia Rio IV,1380000,2020,28600,седан,серый,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104799272-1badf64d/
Kia Rio III Рестайлинг,570000,2016,117000,седан,жёлтый,1.6,123,"Бензин, газобаллонное оборудование",3075,механическая,передний,Левый,Не требует ремонта,2,Оригинал,3.6,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1103936652-17abac59/
Kia Rio IV,1875000,2020,35000,седан,белый,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104746978-5d3fd3e5/
Kia Rio III Рестайлинг,450000,2016,280000,седан,белый,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104176215-98eae325/
Kia Rio III,350000,2014,325000,седан,белый,1.4,107,Бензин,2675,механическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104802858-e8412432/
Kia Rio III Рестайлинг,635000,2016,140000,седан,белый,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104181779-93d4d499/
Kia Rio III Рестайлинг,550000,2016,97500,седан,белый,1.6,123,Бензин,3075,механическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1096132558-7ddd26a9/
Kia Rio IV,675000,2018,108000,седан,белый,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,2.5,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104213257-88d9afea/
Kia Rio III Рестайлинг,560000,2015,50400,хэтчбек 5 дв.,чёрный,1.6,123,Бензин,3075,механическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,3.6,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1103537960-3c37e1d7/
Kia Rio IV,760000,2019,90000,седан,белый,1.4,100,Бензин,1200,механическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1103093130-342f3f95/
Kia Rio III Рестайлинг,625000,2016,117000,седан,чёрный,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,2.2,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1103263760-13f88ddb/
Kia Rio III Рестайлинг,525000,2015,203700,хэтчбек 5 дв.,белый,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104831035-6aa7dc46/
Kia Rio IV,1120000,2020,15500,седан,чёрный,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104706811-dfea6b8b/
Kia Rio III Рестайлинг,360000,2015,154545,седан,чёрный,1.4,107,Бензин,2675,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104223109-f8b3c849/
Kia Rio III Рестайлинг,821000,2016,19600,седан,серый,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,5.1,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1099550158-12152b1a/
Kia Rio III Рестайлинг,710000,2016,53650,седан,белый,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,11.9,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1102761120-3ab4b99d/
Kia Rio III Рестайлинг,700000,2016,112000,хэтчбек 5 дв.,белый,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,5.3,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104612088-95749f50/
Kia Rio IV,715000,2017,110000,седан,белый,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104851998-c84e07af/
Kia Rio III Рестайлинг,695000,2016,89500,хэтчбек 5 дв.,серый,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,4.7,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104845749-dedf2133/
Kia Rio IV,950000,2020,113867,седан,жёлтый,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,1.5,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1103901793-2efcc88d/
Kia Rio IV,750000,2017,150000,седан,белый,1.6,123,"Бензин, газобаллонное оборудование",3075,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,2.6,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1102711244-4f6ec39e/
Kia Rio III Рестайлинг,600000,2017,195000,седан,белый,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,4.5,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104148594-9d35b43f/
Kia Rio IV,750000,2018,182000,седан,белый,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1101682446-84e0fa02/
Kia Rio III Рестайлинг,600000,2015,142135,седан,белый,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104188292-7a276fda/
Kia Rio III Рестайлинг,420000,2016,170000,седан,белый,1.4,107,Бензин,2675,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1103466151-15696656/
Kia Rio 4-speed III,499000,2014,85000,хэтчбек 5 дв.,белый,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,2,Дубликат,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104577844-5146b7e2/
Kia Rio III Рестайлинг,600000,2016,97000,седан,чёрный,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1103206638-8e12f431/
Kia Rio X-Line IV,1099000,2018,27000,хэтчбек 5 дв.,чёрный,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,1,Дубликат,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104704557-5e16e7f0/
